NewsId|ResponseId|RecordedDate|word_count|D1|D2|D3|D4|D5.3|Duration|IA_Q1|IA_Q2|IA_Q3|IA_Q4|IA_Q5|GQ1|GQ2|GQ3|GQ4|GQ5|QQ1|QQ2|QQ3|QQ4|QQ5|C35Q1|C35Q2|C35Q3|C35Q4|C35Q5|C4Q1|C4Q2|C4Q3|C4Q4|C4Q5|CLQ1|CLQ2|CLQ3|CLQ4|CLQ5|CSQ1|CSQ2|CSQ3|CSQ4|CSQ5|C35FSQ1|C35FSQ2|C35FSQ3|C35FSQ4|C35FSQ5|C4FSQ1|C4FSQ2|C4FSQ3|C4FSQ4|C4FSQ5|C35ZSQ1|C35ZSQ2|C35ZSQ3|C35ZSQ4|C35ZSQ5|C4ZSQ1|C4ZSQ2|C4ZSQ3|C4ZSQ4|C4ZSQ5|IA_Any|Q_block_number|tagged_order|orig_C35Q1|orig_C35Q2|orig_C35Q3|orig_C35Q4|orig_C35Q5
2786|R_2g1oMk8scWdjgz1|2024-01-27 10:51:52|315|02/09/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:16:30|False|False|False|False|False|{'huesca'}|1|{'1'}|{'1'}|{'1'}|['huesca']|1|0|1|4|['huesca']|1|0|3|1|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|3|0|['huesca']|1|0|0|0|False|1|1|['huesca']|1|0|0|0
2786|R_2hT2c0PvMA5gMKV|2024-02-05 17:40:14|315|15/11/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:08:54|False|False|False|False|False|{'huesca'}|1|{'1'}|{'1'}|{'1'}|['huesca']|1|1|99|5|['huesca']|1|1|3|1|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|0|0|['huesca']|1|0|3|0|['huesca']|1|0|0|0|False|1|2|['huesca']|1|0|0|0
2799|R_4mXbBHTGhQSvTXP|2024-01-26 18:20:41|468|07/10/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:14:50|False|False|False|False|False|{'coin'}|1|{'1'}|{'3'}|{'2'}|['coin']|1|0|98|6|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|False|2|1|['coin', ' malaga']|2|1|3|2
2799|R_4vPkbMchJ4nYguJ|2024-02-21 10:05:41|468|09/07/2005|Hombre|Bachelor of Business Administration|No|Menos de 1 año|0 days 00:24:54|False|False|False|False|False|{'coin'}|1|{'1'}|{'3'}|{'2'}|['malaga', ' andalusia']|2|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|['coin', ' malaga']|2|1|3|2|['coin']|1|1|3|2|False|2|2|['coin', ' malaga']|2|1|3|2
2899|R_28JkLmc5i61P3Mt|2024-02-05 18:53:59|351|05/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:11:39|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|99|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['madrid', ' asturias']|2|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|0|0|['ninguno']|0|0|0|0|False|2|1|['asturias', ' madrid']|2|0|0|0
2899|R_5AKIVLrQxQPuE4r|2024-04-25 22:49:18|351|30/12/2002|Hombre|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:29:54|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['madrid', ' asturias']|2|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['madrid', ' asturias']|2|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|99|0|0|['ninguno']|0|0|0|0|False|2|2|['asturias', ' madrid']|2|0|0|0
2960|R_6mLcz8kokIN9XHC|2024-02-05 20:48:34|308|18/01/2003|Hombre|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:17:09|False|False|False|False|False|{'madrid'}|1|{'1'}|{'98'}|{'1'}|['madrid']|1|1|98|1|['madrid']|1|1|0|1|['madrid']|1|1|98|1|['madrid']|1|1|98|1|['madrid']|1|1|98|1|['madrid']|1|1|0|1|['madrid']|1|1|98|1|['madrid']|1|1|0|1|['madrid']|1|1|98|1|False|3|1|['madrid']|1|1|0|1
2960|R_5vYCyUagn1PpYhO|2024-02-15 18:02:27|308|09/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:13:45|False|False|False|False|False|{'madrid'}|1|{'1'}|{'98'}|{'1'}|['municipalidad de madrid']|1|1|98|1|['madrid']|1|1|0|1|['madrid']|1|1|98|1|['madrid']|1|1|98|1|['madrid']|1|1|98|1|['madrid']|1|1|98|98|['madrid']|1|1|98|1|['madrid']|1|1|0|1|['madrid']|1|1|98|1|False|3|2|['madrid']|1|1|0|1
3093|R_83elB6SvtrzLMx6|2024-01-26 12:19:28|700|21/08/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:07:00|False|False|True|True|True|{'sevilla'}|1|{'1'}|{'1'}|{'1'}|['sevilla']|1|1|2|1|['sevilla']|1|1|2|1|['sevilla']|1|1|98|4|['sevilla']|1|0|0|4|['sevilla']|1|1|5|1|['sevilla']|1|1|2|0|['sevilla']|1|1|98|1|['sevilla']|1|1|2|1|['sevilla']|1|1|98|4|True|2|1|['sevilla']|1|1|2|1
3093|R_7k4F7o9i9UmXdHr|2024-02-23 10:41:01|700|28/04/2003|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:06:23|False|False|True|True|True|{'sevilla'}|1|{'1'}|{'1'}|{'1'}|['sevilla ']|3|0|99|3|['sevilla']|1|1|2|1|['sevilla']|1|0|0|0|['sevilla']|1|0|0|4|['sevilla']|1|1|5|1|['sevilla']|1|1|2|6|['sevilla']|1|0|0|0|['sevilla']|1|1|2|1|['sevilla']|1|1|98|4|True|2|2|['sevilla']|1|1|2|1
3729|R_7DTHMjbLJW2XXFp|2024-01-26 15:09:09|634|01.10.2003|Hombre|Bachelor of Business Administration|No|Más de 2 años pero menos de 5 años|0 days 02:19:49|False|False|False|False|False|{'cordoba'}|1|{'1'}|{'5', '1'}|{'1'}|['cordoba']|1|1|98|5|['cordoba']|1|1|5|1|['cordoba']|1|1|98|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|98|5|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|98|1|False|1|1|['cordoba']|1|1|5|1
3729|R_3k4A4rib7qVRo1B|2024-02-19 19:17:33|634|02/10/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:28:31|False|False|False|False|False|{'cordoba'}|1|{'1'}|{'5', '1'}|{'1'}|['cordoba']|1|1|5|5|['cordoba']|1|1|5|1|['cordoba']|1|1|98|1|['cordoba']|1|1|1|1|['cordoba']|1|1|98|1|['cordoba']|1|1|1|1|['cordoba']|1|1|1|1|['cordoba']|1|1|5|1|['cordoba']|1|1|98|1|False|1|2|['cordoba']|1|1|5|1
3882|R_8GczQvyEOJmouPU|2024-02-02 11:03:09|374|24/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:07:50|False|False|False|False|False|{'toledo', 'madrid'}|2|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|1|['ninguno']|99|1|2|3|['ninguno']|0|1|98|98|['ninguno']|0|1|98|1|['ninguno']|0|1|98|1|['madrid', ' toledo']|2|1|0|0|['ninguno']|0|1|98|1|['ninguno']|99|1|2|3|['ninguno']|0|1|98|1|False|3|1|['ninguno']|0|1|2|0
3882|R_6VoiLNQnNc6wCpX|2024-02-11 21:21:56|374|22/04/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:14:13|False|False|False|False|False|{'toledo', 'madrid'}|2|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['ninguno']|99|1|2|3|['ninguno']|0|1|98|1|['ninguno']|0|1|98|1|['ninguno']|0|1|98|1|['madrid', ' toledo']|2|1|99|99|['ninguno']|0|1|98|1|['ninguno']|99|1|2|3|['ninguno']|0|1|98|1|False|3|2|['ninguno']|0|1|2|0
3927|R_1RP1fEwsTkuiSiN|2024-02-02 12:01:47|664|12/08/2005|Hombre|Bachelor of Business Administration|No|Más de 2 años pero menos de 5 años|0 days 00:21:11|False|False|False|False|False|{'retamal de llerena', 'badajoz', 'merida', 'caceres'}|4|{'0'}|{'0'}|{'0'}|['merida', ' caceres', ' retamal de llerena', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' badajoz', ' merida']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['merida', ' caceres', ' retamal de llerena', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['merida', ' caceres', ' retamal de llerena', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' badajoz', ' merida']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|False|3|1|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0
3927|R_4Ezz2KmlEKmHYxe|2024-02-16 11:25:00|664|21/06/2004|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:34:05|False|False|False|False|False|{'retamal de llerena', 'badajoz', 'merida', 'caceres'}|4|{'0'}|{'0'}|{'0'}|['merida', ' badajoz', ' retamal de llerena', ' caceres']|4|0|0|0|['caceres', ' retamal de llerena', ' badajoz', ' merida']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['merida', ' caceres', ' retamal de llerena', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['merida', ' caceres', ' retamal de llerena', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|['caceres', ' retamal de llerena', ' badajoz', ' merida']|4|0|0|0|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0|False|3|2|['caceres', ' retamal de llerena', ' merida', ' badajoz']|4|0|0|0
3930|R_4q4B7dhVpYIdKjZ|2024-01-26 12:41:39|1013|27/05/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:06:08|True|True|False|False|False|{'cajar', 'santa fe', 'gabia', 'fuente vaqueros', 'melilla', 'salobreña', 'atarfe', 'granada', 'huetor tajar', 'la puebla de don fadrique', 'motril'}|11|{'0'}|{'0'}|{'0'}|['granada', ' motril']|2|99|98|1|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0|['motril', ' atarfe', ' granada', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|5|1|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|1|2|['granada', ' motril', ' atarfe', ' santa fe', ' huetor tajar', ' salobreña', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|1|2|['motril', ' atarfe', ' granada', ' marruecos', ' santa fe', ' la puebla de don fadrique', ' cajar', ' salobreña', ' huetor tajar', ' fuente vaqueros']|10|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|5|2|['motril', ' atarfe', ' granada', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|5|1|True|3|1|['motril', ' atarfe', ' granada', ' santa fe', ' huetor tajar', ' salobreña', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0
3930|R_41acvsw3G3gnF7P|2024-02-22 22:50:44|1013|16/08/2005|Hombre|Bachelor of Business Administration|Si||2 days 10:50:47|True|True|False|False|False|{'cajar', 'santa fe', 'gabia', 'fuente vaqueros', 'melilla', 'salobreña', 'atarfe', 'granada', 'huetor tajar', 'la puebla de don fadrique', 'motril'}|11|{'0'}|{'0'}|{'0'}|['granada', ' motril', ' melilla', ' santa fe', ' santo domingo', ' salobreña', ' huetor tajar', ' don fadrique', ' cajar', ' beiro', ' fuente vaqueros', ' madrid', ' atarfe']|13|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' cajar', ' fuente vaqueros']|8|1|5|1|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|1|2|['granada', ' motril', ' atarfe', ' santa fe', ' huetor tajar', ' salobreña', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|1|2|['granada', ' motril', ' atarfe', ' santa fe', ' melilla', ' la puebla de don fadrique', ' salobreña', ' huetor tajar', ' beiro', ' fuente vaqueros']|9|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' huetor tajar', ' salobreña', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|5|1|['motril', ' atarfe', ' granada', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0|['granada', ' motril', ' atarfe', ' santa fe', ' salobreña', ' huetor tajar', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|1|5|1|True|3|2|['motril', ' atarfe', ' granada', ' santa fe', ' huetor tajar', ' salobreña', ' la puebla de don fadrique', ' cajar', ' fuente vaqueros']|9|0|0|0
4055|R_4OlyFtEW2G0STDU|2024-01-26 12:47:39|640|21/10/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:24:24|False|False|False|False|False|{'toledo'}|1|{'1'}|{'4', '1'}|{'1'}|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|False|2|1|['toledo']|1|1|4|1
4055|R_8PTu1YIdF2c8lBL|2024-02-12 12:19:49|640|18/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:16:47|False|False|False|False|False|{'toledo'}|1|{'1'}|{'4', '1'}|{'1'}|['toledo']|1|1|4|1|['toledo']|1|1|1|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|3|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|['toledo']|1|1|4|1|False|2|2|['toledo']|1|1|4|1
4245|R_81jaFnSAEt1TQ0i|2024-01-26 16:36:41|702|28/10/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:19:47|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['madrid']|1|99|98|1|['madrid']|1|1|3|3|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|98|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|False|2|1|['madrid']|1|0|0|3
4245|R_5V8fv3Iy3aGONDT|2024-02-16 11:32:55|702|14/03/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:09:11|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['madrid']|1|0|0|0|['madrid']|1|1|2|3|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|0|0|0|['madrid']|1|1|2|3|['madrid']|1|0|0|0|False|2|2|['madrid']|1|0|0|3
4246|R_3FL22QNT9uMXy1M|2024-01-26 12:38:27|1058|27/10/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:11|False|False|False|True|True|{'malaga'}|1|{'1'}|{'5', '98', '1'}|{'5', '1'}|['malaga']|1|99|99|99|['malaga']|1|1|5|1|['malaga']|1|1|1|1|['malaga']|1|1|1|1|['malaga']|1|1|1|1|['malaga']|1|1|4|1|['malaga']|1|1|5|1|['malaga']|1|1|1|1|['malaga']|1|1|5|1|True|3|1|['malaga']|1|1|1|1
4246|R_2bH4dVgKpgZ4Gkq|2024-02-10 12:24:29|1058|31/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:52:52|False|False|False|True|True|{'malaga'}|1|{'1'}|{'5', '98', '1'}|{'5', '1'}|['ninguno']|0|1|99|5|['malaga']|1|1|1|1|['malaga']|1|1|5|1|['malaga']|1|1|1|1|['malaga']|1|1|1|1|['malaga']|1|1|5|1|['malaga']|1|1|5|1|['malaga']|1|1|1|1|['malaga']|1|1|1|1|True|3|2|['malaga']|1|1|1|1
4307|R_3R4EiBrELJRQfDR|2024-02-02 11:33:25|397|20/08/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:40:06|True|True|False|True|True|{'cullar', 'granada'}|2|{'1'}|{'5', '1'}|{'5', '1'}|['cullar']|1|1|5|5|['cullar']|1|1|1|1|['cullar', ' granada']|2|1|1|1|['cullar']|1|1|1|1|['cullar']|1|1|98|1|['cullar', ' granada']|2|1|98|1|['cullar']|1|1|1|1|['cullar']|1|1|1|1|['cullar']|1|1|1|1|True|3|1|['cullar', ' granada']|2|1|1|1
4307|R_2OffaJXlzzpIJiM|2024-02-24 19:24:25|397|30/11/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:07:55|True|True|False|True|True|{'cullar', 'granada'}|2|{'1'}|{'5', '1'}|{'5', '1'}|['cullar']|1|1|5|1|['cullar']|1|1|1|1|['cullar', ' granada']|2|1|1|1|['cullar']|1|1|1|1|['cullar']|1|1|98|1|['cullar', ' granada']|2|1|98|1|['cullar']|1|1|1|1|['cullar']|1|1|1|1|['cullar', ' granada']|2|1|1|1|True|3|2|['cullar', ' granada']|2|1|1|1
4346|R_4i98tENolfwnXid|2024-01-26 13:16:08|281|27/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:06:41|False|False|False|False|False|{'madrid'}|1|{'1'}|{'1'}|{'1'}|['madrid']|1|1|5|1|['madrid']|1|1|5|1|['madrid']|1|1|1|1|['madrid']|1|1|1|1|['madrid']|1|1|1|1|['madrid']|1|1|5|1|['madrid']|1|1|1|1|['madrid']|1|1|5|1|['madrid']|1|1|1|1|False|2|1|['madrid']|1|1|5|1
4346|R_5ozsWUJkTN5yuMi|2024-04-19 11:11:12|281|09/08/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:16:58|False|False|False|False|False|{'madrid'}|1|{'1'}|{'1'}|{'1'}|['madrid']|1|1|1|5|['madrid']|1|1|5|1|['madrid']|1|1|1|1|['madrid']|1|1|1|1|['madrid']|1|1|1|1|['madrid']|1|1|5|1|['madrid']|1|1|1|1|['madrid']|1|1|5|1|['madrid']|1|1|1|1|False|2|2|['madrid']|1|1|5|1
4544|R_8Gv4rwFwth5H2gT|2024-01-30 20:45:41|1267|05/07/2004|Hombre|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:23:26|True|True|True|True|True|{'alfaro', 'albelda', 'nalda', 'nieva de cameros', 'madrid', 'bergasa', 'logroño', 'arnedo', 'calahorra'}|9|{'0'}|{'98'}|{'98'}|['logroño', ' madrid', ' calahorra', ' bergasa', ' alfaro', ' nalda']|6|1|5|1|['arnedo', ' madrid', ' nalda', ' logroño', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|1|5|1|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|1|5|5|True|1|1|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0
4544|R_2ptyvPsDZvGKe3k|2024-02-16 11:23:28|1267|29/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:20:02|True|True|True|True|True|{'alfaro', 'albelda', 'nalda', 'nieva de cameros', 'madrid', 'bergasa', 'logroño', 'arnedo', 'calahorra'}|9|{'0'}|{'98'}|{'98'}|['madrid', ' logroño', ' nalda', ' albelda', ' la rioja', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|1|5|5|['arnedo', ' madrid', ' nalda', ' logroño', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0|['arnedo', ' madrid', ' logroño', ' nalda', ' albelda', ' nieva de cameros', ' montemediano', ' alfaro', ' bergasa', ' calahorra']|10|0|0|0|True|1|2|['arnedo', ' madrid', ' logroño', ' nalda', ' alfaro', ' bergasa', ' calahorra']|7|0|0|0
4655|R_5RxbL64w8WgtCYT|2024-01-27 17:39:44|386|24/09/2004|Mujer|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:20:00|False|False|False|False|False|{'caceres'}|1|{'1'}|{'5', '1'}|{'1'}|['caceres']|1|1|5|99|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|False|1|1|['caceres']|1|1|1|2
4655|R_41acvsw3G3gnF7P|2024-02-22 22:50:44|386|16/08/2005|Hombre|Bachelor of Business Administration|Si||2 days 10:50:47|False|False|False|False|False|{'caceres'}|1|{'1'}|{'5', '1'}|{'1'}|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|4|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|['caceres']|1|1|5|1|False|1|2|['caceres']|1|1|1|2
4719|R_2bH4dVgKpgZ4Gkq|2024-02-10 12:24:29|544|31/08/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:52:52|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|0|99|98|3|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['madrid']|1|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|2|1|['ninguno']|0|0|0|0
4719|R_3a8ncNPn5JC3tZK|2024-04-19 11:12:35|544|04/09/2004|Prefiero identificarme como:|Bachelor of Business Administration|Si||0 days 00:25:34|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['castilla y leon ', ' madrid']|2|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['madrid']|1|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|2|2|['ninguno']|0|0|0|0
4914|R_8Gv4rwFwth5H2gT|2024-01-30 20:45:41|530|05/07/2004|Hombre|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:23:26|False|False|False|False|False|{'el ejido', 'almeria'}|2|{'0'}|{'0'}|{'0'}|['el ejido', ' san agustin', ' el ejido']|2|0|0|0|['el ejido', ' almeria']|2|0|2|0|['el ejido', ' almeria', ' las norias', ' san agustin', ' almerimar']|5|0|0|0|['el ejido', ' almeria']|2|0|0|0|['el ejido', ' almeria']|2|0|0|0|['el ejido', ' almeria']|2|0|0|0|['el ejido', ' las norias', ' san agustin', ' almerimar']|4|0|0|0|['el ejido', ' almeria']|2|0|2|0|['el ejido', ' las norias', ' san agustin', ' almerimar']|4|0|0|0|False|3|1|['el ejido', ' almeria']|2|0|0|0
4914|R_6dDZQdD4AxZrmAC|2024-02-19 19:45:35|530|26/03/2004|Mujer|Bachelor of Business Administration|Si||0 days 08:37:01|False|False|False|False|False|{'el ejido', 'almeria'}|2|{'0'}|{'0'}|{'0'}|['el ejido']|1|0|0|0|['el ejido', ' almeria']|2|0|2|0|['el ejido', ' almeria', ' las norias', ' san agustin', ' almerimar']|5|0|0|0|['el ejido', ' almeria', ' las norias', ' san agustin', ' almerimar']|5|0|0|0|['el ejido', ' almeria']|2|0|0|0|['el ejido', ' almeria']|2|0|0|0|['el ejido', ' las norias', ' san agustin', ' almerimar']|4|0|0|0|['el ejido', ' almeria']|2|0|2|0|['el ejido', ' almeria', ' las norias', ' san agustin', ' almerimar']|5|0|0|0|False|3|2|['el ejido', ' almeria']|2|0|0|0
4944|R_7YfOgJ3C2b7kPIt|2024-01-28 19:41:37|350|21/06/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:09:23|True|True|False|False|False|{'madrid', 'alcorcon'}|2|{'1'}|{'98'}|{'2', '98'}|['alcorcon', ' teruel', ' madrid']|3|0|2|98|['alcorcon', ' guadalajara', ' teruel']|3|1|4|3|['alcorcon', ' guadalajara', ' teruel']|3|1|98|98|['alcorcon', ' guadalajara', ' teruel']|3|1|98|1|['alcorcon', ' madrid', ' guadalajara', ' teruel']|4|1|98|2|['alcorcon', ' madrid', ' guadalajara', ' teruel']|4|1|5|2|['alcorcon', ' guadalajara', ' teruel']|3|1|98|98|['alcorcon', ' guadalajara', ' teruel']|3|1|5|1|['alcorcon', ' guadalajara', ' teruel']|3|1|98|98|True|3|1|['alcorcon', ' madrid', ' guadalajara', ' teruel']|4|1|1|2
